id,sales_per_month,region,locality,x,y,people_iso_3,people_iso_5,people_iso_10,people_iso_15,people_iso_30,type,geometry,index_right,fclass
7193,2633.0,Московская область,рабочий посёлок Лопатино,37.635846,55.536507,1522,2814,11099,24236,57735,train,POINT (37.635846 55.536507),1807808.0,residential
5507,2701.0,Псковская область,Великие Луки,30.562252,56.341553,239,1112,4513,10099,48878,train,POINT (30.562252 56.341553),,
3122,1781.0,Москва,Москва,37.632773,55.877148,524,3072,15784,46644,159714,train,POINT (37.632773 55.877148),593515.0,residential
17318,2585.0,Сахалинская область,Южно-Сахалинск,142.737025,46.962725,626,2144,11151,20458,73463,train,POINT (142.737025 46.962725),1935316.0,commercial
12017,4319.0,Ереван,Ереван,44.506717,40.183325,2225,9813,46619,82626,204850,train,POINT (44.506717 40.183325),20971.0,residential
17910,1919.0,Краснодарский край,Сочи,39.88817,43.494294,19,345,2740,6322,18913,train,POINT (39.88817 43.494294),3856515.0,residential
19277,2681.0,Алтайский край,Барнаул,83.670298,53.335607,1753,3889,18370,33535,142302,train,POINT (83.670298 53.335607),3379668.0,residential
11909,2393.0,Москва,Москва,37.761087,55.633958,1618,3461,24387,58708,143069,train,POINT (37.761087 55.633958),716022.0,residential
9936,2899.0,Томская область,Томск,85.073766,56.501263,2,20,3678,11741,27639,train,POINT (85.073766 56.501263),2929183.0,retail
22013,2385.0,Москва,Москва,37.580914,55.538867,1142,3401,10134,12568,69616,train,POINT (37.580914 55.538867),723979.0,residential
17480,1904.0,Краснодарский край,Краснодар,38.983548,45.019739,252,762,6105,19395,73585,train,POINT (38.983548 45.019739),,
3178,2308.0,Ставропольский край,Нефтекумск,44.982564,44.751515,0,0,2369,12392,21523,train,POINT (44.982564 44.751515),2049620.0,residential
7089,1952.0,Московская область,деревня Городище,38.22866,54.886461,0,42,1023,1122,1351,train,POINT (38.22866 54.886461),,
936,1737.0,Республика Карелия,Сегежа,34.313083,63.749731,497,947,5474,6817,24096,train,POINT (34.313083 63.749731),2148760.0,residential
10749,3227.0,Алматы,Алматы,76.93261,43.262858,768,1808,10516,31852,123581,train,POINT (76.93261 43.262858),,
13983,3677.0,Московская область,деревня Демихово,38.874714,55.798148,159,1282,6067,8615,11129,train,POINT (38.874714 55.798148),,
24174,2043.0,Челябинская область,Касли,60.743199,55.905028,356,404,2484,6701,11685,train,POINT (60.743199 55.905028),,
25388,3105.0,Ульяновская область,Ульяновск,48.302513,54.267005,1633,5123,17332,26484,112350,train,POINT (48.302513 54.267005),4889587.0,residential
25881,2787.0,Ивановская область,Иваново,40.995936,56.962124,586,1474,7942,27833,104183,train,POINT (40.995936 56.962124),887688.0,residential
11728,1904.0,Московская область,Чехов,37.461454,55.15677,1010,1949,6437,13483,63136,train,POINT (37.461454 55.15677),,
7543,3271.0,Сахалинская область,Шахтёрск,142.1003,49.159959,173,173,2855,9032,9455,train,POINT (142.1003 49.159959),,
6443,2295.0,Республика Татарстан,Казань,49.151383,55.783836,1728,5957,29950,48558,129667,train,POINT (49.151383 55.783836),4985376.0,residential
9786,3210.0,Республика Мордовия,Саранск,45.153775,54.176654,399,1946,9659,20601,78399,train,POINT (45.153775 54.176654),4671873.0,residential
16983,2348.0,Оренбургская область,Сорочинск,53.158571,52.431969,0,70,1330,3215,8719,train,POINT (53.158571 52.431969),5286091.0,residential
8527,3169.0,Республика Башкортостан,Уфа,56.227644,54.772322,0,0,4602,9179,16536,train,POINT (56.227644 54.772322),,
23576,4201.0,Тюменская область,Тобольск,68.267242,58.20988,883,2174,7168,14768,44162,train,POINT (68.267242 58.20988),4621244.0,residential
22721,1904.0,Липецкая область,Липецк,39.534546,52.611375,1218,1580,8775,18903,83287,train,POINT (39.534546 52.611375),777590.0,residential
8358,2512.0,Москва,Москва,37.724371,55.603772,0,4887,22571,50060,171234,train,POINT (37.724371 55.603772),1741934.0,residential
16576,2030.0,Республика Крым,Керчь,36.432087,45.30015,958,2227,6529,10307,26391,train,POINT (36.432087 45.30015),1839272.0,residential
25705,1533.0,Тюменская область,Нижневартовск,76.614929,60.940317,837,2301,12239,28361,128817,train,POINT (76.614929 60.940317),4131761.0,residential
14300,1685.0,Кемеровская область,Новокузнецк,87.125569,53.898751,932,1335,4132,16776,70271,train,POINT (87.125569 53.898751),2770703.0,residential
13723,3244.0,Красноярский край,Дивногорск,92.377623,55.962276,115,115,437,6050,32509,train,POINT (92.377623 55.962276),3376945.0,residential
22023,2050.0,Пензенская область,Пенза,44.927316,53.232846,280,3410,13536,34469,99743,train,POINT (44.927316 53.232846),5406401.0,residential
8937,2893.0,Краснодарский край,Туапсе,39.096938,44.099111,0,24,1149,3151,23002,train,POINT (39.096938 44.099111),,
7594,2110.0,Томская область,село Тимирязевское,84.877575,56.491184,37,262,1085,2614,4171,train,POINT (84.877575 56.491184),,
23472,2794.0,Вологодская область,Сокол,40.086345,59.474529,693,1241,2452,5739,11297,train,POINT (40.086345 59.474529),,
7431,1839.0,Кемеровская область,посёлок городского типа Промышленная,85.633234,54.915295,27,86,1160,3346,7871,train,POINT (85.633234 54.915295),3463488.0,residential
20813,2401.0,Минск,Минск,27.58429,53.906064,584,2051,7240,20762,60751,train,POINT (27.58429 53.906064),246111.0,residential
951,2944.0,Московская область,деревня Путилково,37.395921,55.866648,2340,2340,16690,25625,73091,train,POINT (37.395921 55.866648),1816431.0,residential
14411,2459.0,Республика Дагестан,Махачкала,47.541585,42.967361,481,1430,6548,16090,57443,train,POINT (47.541585 42.967361),,
6358,3134.0,Санкт-Петербург,Санкт-Петербург,30.335559,59.985487,1387,1946,9393,22336,109457,train,POINT (30.335559 59.985487),2179014.0,residential
15311,1667.0,Алтайский край,Барнаул,83.669025,53.376005,669,2390,10587,30288,86683,train,POINT (83.669025 53.376005),2784051.0,residential
23320,2169.0,Москва,Москва,37.749487,55.674256,440,4439,21678,46480,174014,train,POINT (37.749487 55.674256),596587.0,residential
13531,3020.0,Республика Коми,Сыктывкар,50.828095,61.676754,780,3724,17449,30729,84463,train,POINT (50.828095 61.676754),2650249.0,residential
23417,3250.0,Московская область,деревня Путилково,37.397096,55.868052,3822,3822,6162,21307,64188,train,POINT (37.397096 55.868052),1816431.0,residential
16875,3555.0,Рязанская область,Рязань,39.656719,54.640702,1272,1272,10715,29994,81097,train,POINT (39.656719 54.640702),,
24088,2497.0,Москва,Москва,37.658704,55.886108,1375,4257,25766,57761,149574,train,POINT (37.658704 55.886108),722512.0,residential
4336,2548.0,Севастополь,Севастополь,33.460247,44.601077,90,1562,3798,11907,46740,train,POINT (33.460247 44.601077),,
17035,3769.0,Челябинская область,Челябинск,61.329748,55.175506,2476,5259,13531,28289,118709,train,POINT (61.329748 55.175506),4184326.0,residential
19123,1988.0,Московская область,рабочий посёлок Большие Дворы,38.653915,55.819694,2,18,285,551,6565,train,POINT (38.653915 55.819694),,
15427,3010.0,Краснодарский край,Анапа,37.344367,44.906109,6,106,4324,13311,50623,train,POINT (37.344367 44.906109),3878547.0,residential
2644,2639.0,Республика Крым,село Пионерское,34.222403,44.872994,0,6,351,855,3969,train,POINT (34.222403 44.872994),1859705.0,residential
14809,2427.0,Тамбовская область,Тамбов,41.416837,52.766872,264,3061,11460,23607,103355,train,POINT (41.416837 52.766872),,
2085,2857.0,Московская область,деревня Сапроново,37.715811,55.532865,2271,4628,11972,35404,77870,train,POINT (37.715811 55.532865),1661528.0,residential
20420,2458.0,Краснодарский край,Краснодар,38.915876,45.032963,907,3140,29358,47416,92044,train,POINT (38.915876 45.032963),3677546.0,residential
19280,1941.0,Республика Мордовия,Саранск,45.141107,54.168145,475,1759,9835,24350,68456,train,POINT (45.141107 54.168145),4672150.0,residential
25562,2681.0,Курганская область,Курган,65.313702,55.492798,14,390,3957,12481,29986,train,POINT (65.313702 55.492798),,
12464,2959.0,Омская область,село Лузино,73.026549,54.948928,15,2061,7590,11134,12077,train,POINT (73.026549 54.948928),3584963.0,residential
25691,2434.0,Ростовская область,Ростов-на-Дону,39.715857,47.281226,374,1694,13932,36597,110287,train,POINT (39.715857 47.281226),3662697.0,residential
752,3051.0,Тавушская область,Иджеван,45.145217,40.876984,136,454,3109,5073,12402,train,POINT (45.145217 40.876984),914.0,residential
8369,1804.0,Ульяновская область,Ульяновск,48.351106,54.347438,1738,5352,10771,18259,44315,train,POINT (48.351106 54.347438),4788510.0,residential
13280,3023.0,Рязанская область,Скопин,39.561148,53.806921,308,1019,5743,6027,13080,train,POINT (39.561148 53.806921),620251.0,residential
2406,2483.0,Москва,Москва,37.838345,55.754304,289,1837,15275,33965,154894,train,POINT (37.838345 55.754304),596821.0,residential
25220,2406.0,Москва,Москва,37.471938,55.65351,0,210,11956,20359,101846,train,POINT (37.471938 55.65351),1041330.0,park
5972,2076.0,Волгоградская область,Волгоград,44.550498,48.514115,308,2525,8930,25956,85437,train,POINT (44.550498 48.514115),3670129.0,residential
9652,2372.0,Москва,Москва,37.404117,55.711911,679,2151,11630,26797,89079,train,POINT (37.404117 55.711911),595836.0,residential
11873,1698.0,Республика Карелия,Петрозаводск,34.308523,61.796533,322,1606,3093,6821,48022,train,POINT (34.308523 61.796533),2199767.0,residential
5509,1460.0,Оренбургская область,посёлок Пригородный,55.298026,51.764435,0,3,611,1082,7518,train,POINT (55.298026 51.764435),5263099.0,residential
16549,3953.0,Ростовская область,Ростов-на-Дону,39.631588,47.2023,1664,5851,24287,44482,128438,train,POINT (39.631588 47.2023),4079123.0,residential
598,2564.0,Московская область,Одинцово,37.292474,55.664939,390,1760,9354,31974,51706,train,POINT (37.292474 55.664939),1709446.0,residential
4511,1734.0,Тюменская область,посёлок Солнечный,73.175272,61.279674,43,349,4138,9732,11847,train,POINT (73.175272 61.279674),4188449.0,residential
11264,2482.0,Курганская область,Курган,65.318804,55.428434,1236,3341,10040,19549,77849,train,POINT (65.318804 55.428434),4254969.0,residential
